LINK_ID,REGION,ROAD_TYPE,node_start,eastings_start,northings_start,wgsLat_start,wgsLong_start,location_lv1_eng_start,location_lv1_chin_start,location_lv2_eng_start,location_lv2_chin_start,location_lv3_eng_start,location_lv3_chin_start,location_lv4_eng_start,location_lv4_chin_start,location_lv5_eng_start,location_lv5_chin_start,full_location_eng_start,full_location_chin_start,node_end,eastings_end,northings_end,wgsLat_end,wgsLong_end,location_lv1_eng_end,location_lv1_chin_end,location_lv2_eng_end,location_lv2_chin_end,location_lv3_eng_end,location_lv3_chin_end,location_lv4_eng_end,location_lv4_chin_end,location_lv5_eng_end,location_lv5_chin_end,full_location_eng_end,full_location_chin_end,non_col,route_lat,route_long,detailed_route_lat,detailed_route_long
992015-991006,ST,MAJOR ROUTE,992015,840056.0118,830033.497,22.409606497,114.213664399,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,991006,840070.5651,830019.7784,22.40948258,114.213805711,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,,"[22.409606497, 22.40948258]","[114.213664399, 114.213805711]","[22.406464, 22.406601, 22.407043, 22.407668, 22.40849, 22.408662, 22.409482]","[114.2175, 114.217321, 114.216787, 114.216007, 114.214999, 114.214796, 114.213805]"
992016-992017,ST,MAJOR ROUTE,992016,840085.3499,830006.3124,22.409360942,114.21394927200001,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,992017,840461.9501,829673.0274,22.406350333000002,114.217606012,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,,"[22.409360942, 22.406350333000002]","[114.21394927200001, 114.217606012]","[22.409359, 22.408662, 22.40849, 22.407668, 22.407043, 22.406601, 22.406464, 22.406444, 22.406424, 22.4064, 22.406348]","[114.213954, 114.214796, 114.214999, 114.216007, 114.216787, 114.217321, 114.2175, 114.217507, 114.217521, 114.217543, 114.217597]"
992017-992018,ST,MAJOR ROUTE,992017,840461.9501,829673.0274,22.406350333000002,114.217606012,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,992018,840476.4708,829659.2832,22.40622618,114.217747,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,,"[22.406350333000002, 22.40622618]","[114.217606012, 114.217747]","[22.406215, 22.406345]","[114.217735, 114.2176]"
992018-991007,ST,MAJOR ROUTE,992018,840476.4708,829659.2832,22.40622618,114.217747,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,991007,840490.1867,829644.7296,22.40609472,114.21788017,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,,"[22.40622618, 22.40609472]","[114.217747, 114.21788017]","[22.406084, 22.406207, 22.406215]","[114.217869, 114.217743, 114.217735]"
992019-992020,ST,MAJOR ROUTE,992019,840502.6709,829629.1446,22.405953949,114.218001375,Tate s Cairn Highway,大老山公路,Ah Kung Kok Fishermen Village,亞公角漁民新村,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayAh Kung Kok Fishermen VillageTai Shui Hang VillageSha Tin DistrictNew Territories,新界沙田區大水坑村亞公角漁民新村大老山公路,992020,839979.073,828963.5006,22.399944066,114.21291465799999,Shatin Hospital,沙田醫院,Tate s Cairn Highway,大老山公路,A Kung Kok,亞公角,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,Shatin HospitalTate s Cairn HighwayA Kung KokTai Shui Hang VillageSha Tin District,沙田區大水坑村亞公角大老山公路沙田醫院,,"[22.405953949, 22.399944066]","[114.218001375, 114.21291465799999]","[22.405951, 22.405896, 22.405811, 22.405738, 22.405613, 22.405504, 22.40541, 22.405293, 22.405018, 22.404905, 22.404806, 22.40464, 22.404382, 22.404209, 22.404044, 22.403847, 22.403672, 22.403541, 22.403141, 22.403072, 22.403045, 22.402649, 22.402356, 22.402311, 22.402285, 22.402265, 22.402152, 22.402049, 22.401826, 22.401587, 22.4014, 22.401122, 22.399939]","[114.218005, 114.218061, 114.218122, 114.218168, 114.218233, 114.218286, 114.218324, 114.218363, 114.218408, 114.218406, 114.218399, 114.218378, 114.218304, 114.218216, 114.218105, 114.217963, 114.217776, 114.217584, 114.216838, 114.216707, 114.216656, 114.21596, 114.215534, 114.21548, 114.21546, 114.215451, 114.215289, 114.215147, 114.214861, 114.214569, 114.214359, 114.214063, 114.212927]"
992020-992021,ST,MAJOR ROUTE,992020,839979.073,828963.5006,22.399944066,114.21291465799999,Shatin Hospital,沙田醫院,Tate s Cairn Highway,大老山公路,A Kung Kok,亞公角,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,Shatin HospitalTate s Cairn HighwayA Kung KokTai Shui Hang VillageSha Tin District,沙田區大水坑村亞公角大老山公路沙田醫院,992021,839965.8628,828948.4844,22.399808490999998,114.21278633200001,Shatin Hospital,沙田醫院,Tate s Cairn Highway,大老山公路,A Kung Kok,亞公角,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,Shatin HospitalTate s Cairn HighwayA Kung KokTai Shui Hang VillageSha Tin District,沙田區大水坑村亞公角大老山公路沙田醫院,,"[22.399944066, 22.399808490999998]","[114.21291465799999, 114.21278633200001]","[22.399801, 22.399936]","[114.212795, 114.212924]"
992021-991008,ST,MAJOR ROUTE,992021,839965.8628,828948.4844,22.399808490999998,114.21278633200001,Shatin Hospital,沙田醫院,Tate s Cairn Highway,大老山公路,A Kung Kok,亞公角,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,Shatin HospitalTate s Cairn HighwayA Kung KokTai Shui Hang VillageSha Tin District,沙田區大水坑村亞公角大老山公路沙田醫院,991008,839952.6525,828933.4681,22.399672914,114.212658005,Shatin Hospital,沙田醫院,Tate s Cairn Highway,大老山公路,A Kung Kok,亞公角,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,Shatin HospitalTate s Cairn HighwayA Kung KokTai Shui Hang VillageSha Tin District,沙田區大水坑村亞公角大老山公路沙田醫院,,"[22.399808490999998, 22.399672914]","[114.21278633200001, 114.212658005]","[22.399667, 22.399801]","[114.212666, 114.212795]"
992022-992023,ST,MAJOR ROUTE,992022,839939.9847,828917.9914,22.399533179000002,114.212534945,Shatin Hospital,沙田醫院,Tate s Cairn Highway,大老山公路,A Kung Kok,亞公角,Tai Shui Hang Village,大水坑村,Sha Tin District,沙田區,Shatin HospitalTate s Cairn HighwayA Kung KokTai Shui Hang VillageSha Tin District,沙田區大水坑村亞公角大老山公路沙田醫院,992023,839635.9058,828178.9927,22.392860271,114.209580314,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.399533179000002, 22.392860271]","[114.212534945, 114.209580314]","[22.399529, 22.399472, 22.398943, 22.398932, 22.398911, 22.398882, 22.398734, 22.398091, 22.397774, 22.39748, 22.396929, 22.396578, 22.395806, 22.395146, 22.394644, 22.394475, 22.393932, 22.393664, 22.393157, 22.392865]","[114.212533, 114.212479, 114.212111, 114.212087, 114.212062, 114.212031, 114.211912, 114.211463, 114.21126, 114.211083, 114.210771, 114.210589, 114.210265, 114.210021, 114.20987, 114.209821, 114.209691, 114.209639, 114.209587, 114.209595]"
992023-992024,ST,MAJOR ROUTE,992023,839635.9058,828178.9927,22.392860271,114.209580314,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,992024,839636.6871,828159.0091,22.392679806999997,114.209587859,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.392860271, 22.392679806999997]","[114.209580314, 114.209587859]","[22.39268, 22.392861]","[114.2096, 114.209595]"
992024-991009,ST,MAJOR ROUTE,992024,839636.6871,828159.0091,22.392679806999997,114.209587859,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,991009,839637.9304,828139.0579,22.392499635,114.20959989,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.392679806999997, 22.392499635]","[114.209587859, 114.20959989]","[22.392502, 22.392617, 22.39268]","[114.209617, 114.209602, 114.2096]"
992025-992026,ST,MAJOR ROUTE,992025,839639.9199,828119.1577,22.392319922,114.20961916799999,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,992026,839723.5084,827871.7399,22.390085446,114.21043036100001,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.392319922, 22.390085446]","[114.20961916799999, 114.21043036100001]","[22.392318, 22.392041, 22.391643, 22.391477, 22.391375, 22.391112, 22.391073, 22.391023, 22.391003, 22.39099, 22.390856, 22.3904, 22.390101]","[114.209642, 114.209679, 114.209772, 114.209822, 114.209856, 114.209956, 114.209973, 114.210003, 114.210018, 114.210037, 114.210091, 114.210307, 114.210455]"
992026-992027,ST,MAJOR ROUTE,992026,839723.5084,827871.7399,22.390085446,114.21043036100001,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,992027,839731.8412,827853.5584,22.389921241,114.210511241,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.390085446, 22.389921241]","[114.21043036100001, 114.210511241]","[22.39099, 22.390856, 22.3904, 22.389329, 22.389091, 22.388879, 22.388647, 22.388617]","[114.210037, 114.210091, 114.210307, 114.210838, 114.210938, 114.211021, 114.211105, 114.211113]"
992027-991010,ST,MAJOR ROUTE,992027,839731.8412,827853.5584,22.389921241,114.210511241,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,991010,839740.3615,827835.4641,22.389757821999996,114.21059394,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.389921241, 22.389757821999996]","[114.210511241, 114.21059394]","[22.39099, 22.390856, 22.3904, 22.389329, 22.389091, 22.388879, 22.388647, 22.388617]","[114.210037, 114.210091, 114.210307, 114.210838, 114.210938, 114.211021, 114.211105, 114.211113]"
992028-992029,ST,MAJOR ROUTE,992028,839748.5206,827817.2041,22.389592909,114.21067313200001,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,992029,839798.2317,827684.3824,22.388393359000002,114.211155574,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.389592909, 22.388393359000002]","[114.21067313200001, 114.211155574]","[22.389601, 22.389329, 22.389091, 22.388879, 22.388647, 22.388617, 22.388443, 22.388401]","[114.210703, 114.210838, 114.210938, 114.211021, 114.211105, 114.211113, 114.211163, 114.211172]"
992029-992030,ST,MAJOR ROUTE,992029,839798.2317,827684.3824,22.388393359000002,114.211155574,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,992030,839801.9379,827664.7404,22.388215973,114.21119152,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.388393359000002, 22.388215973]","[114.211155574, 114.21119152]","[22.388392, 22.388281, 22.388252, 22.388223]","[114.211174, 114.211199, 114.211204, 114.211209]"
992030-991011,ST,MAJOR ROUTE,992030,839801.9379,827664.7404,22.388215973,114.21119152,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,991011,839804.9982,827644.9759,22.388037484,114.21122119399999,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,,"[22.388215973, 22.388037484]","[114.21119152, 114.21122119399999]","[22.388039, 22.38809, 22.388219]","[114.211238, 114.211232, 114.21121]"
992031-993002,ST,MAJOR ROUTE,992031,839806.8037,827625.0576,22.387857606999997,114.21123868299999,Tate s Cairn Highway,大老山公路,Shek Mun,石門,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayShek MunNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村石門大老山公路,993002,839798.8439,827487.5595,22.386615945,114.211161083,Tate s Cairn Highway,大老山公路,Siu Lek Yuen North Yeuk,小瀝源北約,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwaySiu Lek Yuen North YeukNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村小瀝源北約大老山公路,,"[22.387857606999997, 22.386615945]","[114.21123868299999, 114.211161083]","[22.387855, 22.387702, 22.387532, 22.387289, 22.387046, 22.387035, 22.387017, 22.386893, 22.386699, 22.386617]","[114.211261, 114.211276, 114.211287, 114.211282, 114.21128, 114.211272, 114.211265, 114.211232, 114.211195, 114.211178]"
992032-992033,ST,MAJOR ROUTE,992032,839708.1148,826786.7178,22.380287163000002,114.210278534,Ngau Pei Sha Street,牛皮沙街,Ngau Pei Sha New Village,牛皮沙新村,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Ngau Pei Sha StreetNgau Pei Sha New VillageNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村牛皮沙新村牛皮沙街,992033,839709.4994,826766.7684,22.380107007,114.210291935,Tate s Cairn Highway,大老山公路,Siu Lek Yuen Village,小瀝源村,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwaySiu Lek Yuen VillageNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村小瀝源村大老山公路,,"[22.380287163000002, 22.380107007]","[114.210278534, 114.210291935]","[22.380108, 22.380287]","[114.210301, 114.210278]"
992033-991012,ST,MAJOR ROUTE,992033,839709.4994,826766.7684,22.380107007,114.210291935,Tate s Cairn Highway,大老山公路,Siu Lek Yuen Village,小瀝源村,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwaySiu Lek Yuen VillageNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村小瀝源村大老山公路,991012,839711.6740000001,826746.8869,22.379927461999998,114.21031300799999,Tate s Cairn Highway,大老山公路,Ngau Pei Sha New Village,牛皮沙新村,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayNgau Pei Sha New VillageNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村牛皮沙新村大老山公路,,"[22.380107007, 22.379927461999998]","[114.210291935, 114.21031300799999]","[22.380103, 22.380001, 22.379933]","[114.210301, 114.210314, 114.210323]"
992034-992035,ST,MAJOR ROUTE,992034,839714.4659999999,826727.0828,22.379748615,114.21034007600001,Tate s Cairn Highway,大老山公路,Ngau Pei Sha New Village,牛皮沙新村,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayNgau Pei Sha New VillageNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村牛皮沙新村大老山公路,992035,839793.3495,826558.2313,22.378223635999998,114.21110567299999,Tate s Cairn Highway,大老山公路,Ngau Pei Sha New Village,牛皮沙新村,Ngau Pei Sha Village,牛皮沙村,Sha Tin District,沙田區,New Territories,新界,Tate s Cairn HighwayNgau Pei Sha New VillageNgau Pei Sha VillageSha Tin DistrictNew Territories,新界沙田區牛皮沙村牛皮沙新村大老山公路,,"[22.379748615, 22.378223635999998]","[114.21034007600001, 114.21110567299999]","[22.379745, 22.379707, 22.379662, 22.379649, 22.37964, 22.379581, 22.379221, 22.3791, 22.378975, 22.378843, 22.378634, 22.378525, 22.378426, 22.378332, 22.378222]","[114.210346, 114.210351, 114.210371, 114.210383, 114.210398, 114.210415, 114.210509, 114.210546, 114.210591, 114.210648, 114.210766, 114.210833, 114.210906, 114.210984, 114.211097]"
